"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
233,-16,-0.99,-16,-0.1,-0.2,-0.99,1827716946,-0.6,16,16,0.0,0.1,-0.1,1.0,0.1
235,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717012,-0.6,16,16,0.0,0.1,-0.1,1.0,0.3
237,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717063,-0.6,16,16,0.0,0.1,-0.1,1.0,0.5
239,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717127,-0.6,16,16,0.0,0.1,-0.1,1.0,0.7
241,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717180,-0.6,16,16,0.0,0.1,-0.1,1.0,0.9
243,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717241,-0.6,16,16,0.0,0.2,-0.1,0.0,0.0
245,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717302,-0.6,16,16,0.0,0.2,-0.1,0.0,0.2
247,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717343,-0.6,16,16,0.0,0.2,-0.1,0.0,0.4
249,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717400,-0.6,16,16,0.0,0.2,-0.1,0.0,0.6
251,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717439,-0.6,16,16,0.0,0.2,-0.1,0.0,0.8
253,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717489,-0.6,16,16,0.0,0.2,-0.1,0.0,1.0
255,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717534,-0.6,16,16,0.0,0.2,-0.1,0.1,0.1
257,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717575,-0.6,16,16,0.0,0.2,-0.1,0.1,0.3
259,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717607,-0.6,16,16,0.0,0.2,-0.1,0.1,0.5
261,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717651,-0.6,16,16,0.0,0.2,-0.1,0.1,0.7
263,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717689,-0.6,16,16,0.0,0.2,-0.1,0.1,0.9
265,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717737,-0.6,16,16,0.0,0.2,-0.1,0.2,0.0
267,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717791,-0.6,16,16,0.0,0.2,-0.1,0.2,0.2
269,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717830,-0.6,16,16,0.0,0.2,-0.1,0.2,0.4
271,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717886,-0.6,16,16,0.0,0.2,-0.1,0.2,0.6
273,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717921,-0.6,16,16,0.0,0.2,-0.1,0.2,0.8
275,-16,-0.99,-16,-0.1,-0.2,-0.99,1827717974,-0.6,16,16,0.0,0.2,-0.1,0.2,1.0
277,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718041,-0.6,16,16,0.0,0.2,-0.1,0.3,0.1
279,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718121,-0.6,16,16,0.0,0.2,-0.1,0.3,0.3
281,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718210,-0.6,16,16,0.0,0.2,-0.1,0.3,0.5
283,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718351,-0.6,16,16,0.0,0.2,-0.1,0.3,0.7
285,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718437,-0.6,16,16,0.0,0.2,-0.1,0.3,0.9
287,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718503,-0.6,16,16,0.0,0.2,-0.1,0.4,0.0
289,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718602,-0.6,16,16,0.0,0.2,-0.1,0.4,0.2
291,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718646,-0.6,16,16,0.0,0.2,-0.1,0.4,0.4
293,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718680,-0.6,16,16,0.0,0.2,-0.1,0.4,0.6
295,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718707,-0.6,16,16,0.0,0.2,-0.1,0.4,0.8
297,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718753,-0.6,16,16,0.0,0.2,-0.1,0.4,1.0
299,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718794,-0.6,16,16,0.0,0.2,-0.1,0.5,0.1
301,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718853,-0.6,16,16,0.0,0.2,-0.1,0.5,0.3
303,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718905,-0.6,16,16,0.0,0.2,-0.1,0.5,0.5
305,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718933,-0.6,16,16,0.0,0.2,-0.1,0.5,0.7
307,-16,-0.99,-16,-0.1,-0.2,-0.99,1827718981,-0.6,16,16,0.0,0.2,-0.1,0.5,0.9
309,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719025,-0.6,16,16,0.0,0.2,-0.1,0.6,0.0
311,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719060,-0.6,16,16,0.0,0.2,-0.1,0.6,0.2
313,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719140,-0.6,16,16,0.0,0.2,-0.1,0.6,0.4
315,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719203,-0.6,16,16,0.0,0.2,-0.1,0.6,0.6
317,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719254,-0.6,16,16,0.0,0.2,-0.1,0.6,0.8
319,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719303,-0.6,16,16,0.0,0.2,-0.1,0.6,1.0
321,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719361,-0.6,16,16,0.0,0.2,-0.1,0.7,0.1
323,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719434,-0.6,16,16,0.0,0.2,-0.1,0.7,0.3
325,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719555,-0.6,16,16,0.0,0.2,-0.1,0.7,0.5
327,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719637,-0.6,16,16,0.0,0.2,-0.1,0.7,0.7
329,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719722,-0.6,16,16,0.0,0.2,-0.1,0.7,0.9
331,-16,-0.99,-16,-0.1,-0.2,-0.99,1827719769,-0.6,16,16,0.0,0.2,-0.1,0.8,0.0
333,-16,-0.99,-16,-0.1,-0.2,-0.99,1827720437,-0.6,16,16,0.0,0.2,-0.1,0.8,0.2
335,-16,-0.99,-16,-0.1,-0.2,-0.99,1827720610,-0.6,16,16,0.0,0.2,-0.1,0.8,0.4
337,-16,-0.99,-16,-0.1,-0.2,-0.99,1827720836,-0.6,16,16,0.0,0.2,-0.1,0.8,0.6
339,-16,-0.99,-16,-0.1,-0.2,-0.99,1827720881,-0.6,16,16,0.0,0.2,-0.1,0.8,0.8
341,-16,-0.99,-16,-0.1,-0.2,-0.99,1827720954,-0.6,16,16,0.0,0.2,-0.1,0.8,1.0
343,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721010,-0.6,16,16,0.0,0.2,-0.1,0.9,0.1
345,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721065,-0.6,16,16,0.0,0.2,-0.1,0.9,0.3
347,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721114,-0.6,16,16,0.0,0.2,-0.1,0.9,0.5
349,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721156,-0.6,16,16,0.0,0.2,-0.1,0.9,0.7
351,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721205,-0.6,16,16,0.0,0.2,-0.1,0.9,0.9
353,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721247,-0.6,16,16,0.0,0.2,-0.1,1.0,0.0
355,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721292,-0.6,16,16,0.0,0.2,-0.1,1.0,0.2
357,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721345,-0.6,16,16,0.0,0.2,-0.1,1.0,0.4
359,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721394,-0.6,16,16,0.0,0.2,-0.1,1.0,0.6
361,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721447,-0.6,16,16,0.0,0.2,-0.1,1.0,0.8
363,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721502,-0.6,16,16,0.0,0.2,-0.1,1.0,1.0
365,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721553,-0.6,16,16,0.0,0.3,-0.1,0.0,0.1
367,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721627,-0.6,16,16,0.0,0.3,-0.1,0.0,0.3
369,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721670,-0.6,16,16,0.0,0.3,-0.1,0.0,0.5
371,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721724,-0.6,16,16,0.0,0.3,-0.1,0.0,0.7
373,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721786,-0.6,16,16,0.0,0.3,-0.1,0.0,0.9
375,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721872,-0.6,16,16,0.0,0.3,-0.1,0.1,0.0
377,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721922,-0.6,16,16,0.0,0.3,-0.1,0.1,0.2
379,-16,-0.99,-16,-0.1,-0.2,-0.99,1827721961,-0.6,16,16,0.0,0.3,-0.1,0.1,0.4
381,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722020,-0.6,16,16,0.0,0.3,-0.1,0.1,0.6
383,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722056,-0.6,16,16,0.0,0.3,-0.1,0.1,0.8
385,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722118,-0.6,16,16,0.0,0.3,-0.1,0.1,1.0
387,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722168,-0.6,16,16,0.0,0.3,-0.1,0.2,0.1
389,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722195,-0.6,16,16,0.0,0.3,-0.1,0.2,0.3
391,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722244,-0.6,16,16,0.0,0.3,-0.1,0.2,0.5
393,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722288,-0.6,16,16,0.0,0.3,-0.1,0.2,0.7
395,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722349,-0.6,16,16,0.0,0.3,-0.1,0.2,0.9
397,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722393,-0.6,16,16,0.0,0.3,-0.1,0.3,0.0
399,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722434,-0.6,16,16,0.0,0.3,-0.1,0.3,0.2
401,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722508,-0.6,16,16,0.0,0.3,-0.1,0.3,0.4
403,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722557,-0.6,16,16,0.0,0.3,-0.1,0.3,0.6
405,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722595,-0.6,16,16,0.0,0.3,-0.1,0.3,0.8
407,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722643,-0.6,16,16,0.0,0.3,-0.1,0.3,1.0
409,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722688,-0.6,16,16,0.0,0.3,-0.1,0.4,0.1
411,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722744,-0.6,16,16,0.0,0.3,-0.1,0.4,0.3
413,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722791,-0.6,16,16,0.0,0.3,-0.1,0.4,0.5
415,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722838,-0.6,16,16,0.0,0.3,-0.1,0.4,0.7
417,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722879,-0.6,16,16,0.0,0.3,-0.1,0.4,0.9
419,-16,-0.99,-16,-0.1,-0.2,-0.99,1827722926,-0.6,16,16,0.0,0.3,-0.1,0.5,0.0
421,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723017,-0.6,16,16,0.0,0.3,-0.1,0.5,0.2
423,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723059,-0.6,16,16,0.0,0.3,-0.1,0.5,0.4
425,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723105,-0.6,16,16,0.0,0.3,-0.1,0.5,0.6
427,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723161,-0.6,16,16,0.0,0.3,-0.1,0.5,0.8
429,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723207,-0.6,16,16,0.0,0.3,-0.1,0.5,1.0
431,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723238,-0.6,16,16,0.0,0.3,-0.1,0.6,0.1
433,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723294,-0.6,16,16,0.0,0.3,-0.1,0.6,0.3
435,-16,-0.99,-16,-0.1,-0.2,-0.99,1827723343,-0.6,16,16,0.0,0.3,-0.1,0.6,0.5
