"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
65,-16,-0.99,-16,-0.1,-0.2,-0.99,1997758765,-0.6,16,16,0.2,0.1,0.1,0.8,0.2
67,-16,-0.99,-16,-0.1,-0.2,-0.99,1997758906,-0.6,16,16,0.2,0.1,0.1,0.8,0.4
69,-16,-0.99,-16,-0.1,-0.2,-0.99,1997758972,-0.6,16,16,0.2,0.1,0.1,0.8,0.6
71,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759044,-0.6,16,16,0.2,0.1,0.1,0.8,0.8
73,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759114,-0.6,16,16,0.2,0.1,0.1,0.9,0.1
75,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759167,-0.6,16,16,0.2,0.1,0.1,0.9,0.3
77,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759248,-0.6,16,16,0.2,0.1,0.1,0.9,0.5
79,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759331,-0.6,16,16,0.2,0.1,0.1,0.9,0.7
81,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759490,-0.6,16,16,0.2,0.1,0.1,0.9,0.9
83,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759605,-0.6,16,16,0.2,0.2,0.1,0.1,0.2
85,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759736,-0.6,16,16,0.2,0.2,0.1,0.1,0.4
87,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759830,-0.6,16,16,0.2,0.2,0.1,0.1,0.6
89,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759900,-0.6,16,16,0.2,0.2,0.1,0.1,0.8
91,-16,-0.99,-16,-0.1,-0.2,-0.99,1997759960,-0.6,16,16,0.2,0.2,0.1,0.2,0.1
93,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760025,-0.6,16,16,0.2,0.2,0.1,0.2,0.3
95,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760103,-0.6,16,16,0.2,0.2,0.1,0.2,0.5
97,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760168,-0.6,16,16,0.2,0.2,0.1,0.2,0.7
99,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760231,-0.6,16,16,0.2,0.2,0.1,0.2,0.9
101,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760299,-0.6,16,16,0.2,0.2,0.1,0.3,0.2
103,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760389,-0.6,16,16,0.2,0.2,0.1,0.3,0.4
105,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760526,-0.6,16,16,0.2,0.2,0.1,0.3,0.6
107,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760582,-0.6,16,16,0.2,0.2,0.1,0.3,0.8
109,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760704,-0.6,16,16,0.2,0.2,0.1,0.4,0.1
111,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760793,-0.6,16,16,0.2,0.2,0.1,0.4,0.3
113,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760859,-0.6,16,16,0.2,0.2,0.1,0.4,0.5
115,-16,-0.99,-16,-0.1,-0.2,-0.99,1997760928,-0.6,16,16,0.2,0.2,0.1,0.4,0.7
117,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761006,-0.6,16,16,0.2,0.2,0.1,0.4,0.9
119,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761069,-0.6,16,16,0.2,0.2,0.1,0.5,0.2
121,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761120,-0.6,16,16,0.2,0.2,0.1,0.5,0.4
123,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761194,-0.6,16,16,0.2,0.2,0.1,0.5,0.6
125,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761287,-0.6,16,16,0.2,0.2,0.1,0.5,0.8
127,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761370,-0.6,16,16,0.2,0.2,0.1,0.6,0.1
129,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761423,-0.6,16,16,0.2,0.2,0.1,0.6,0.3
131,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761497,-0.6,16,16,0.2,0.2,0.1,0.6,0.5
133,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761541,-0.6,16,16,0.2,0.2,0.1,0.6,0.7
135,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761602,-0.6,16,16,0.2,0.2,0.1,0.6,0.9
137,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761651,-0.6,16,16,0.2,0.2,0.1,0.7,0.2
139,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761709,-0.6,16,16,0.2,0.2,0.1,0.7,0.4
141,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761750,-0.6,16,16,0.2,0.2,0.1,0.7,0.6
143,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761806,-0.6,16,16,0.2,0.2,0.1,0.7,0.8
145,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761890,-0.6,16,16,0.2,0.2,0.1,0.8,0.1
147,-16,-0.99,-16,-0.1,-0.2,-0.99,1997761944,-0.6,16,16,0.2,0.2,0.1,0.8,0.3
149,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762066,-0.6,16,16,0.2,0.2,0.1,0.8,0.5
151,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762147,-0.6,16,16,0.2,0.2,0.1,0.8,0.7
153,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762261,-0.6,16,16,0.2,0.2,0.1,0.8,0.9
155,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762453,-0.6,16,16,0.2,0.2,0.1,0.9,0.2
157,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762533,-0.6,16,16,0.2,0.2,0.1,0.9,0.4
159,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762579,-0.6,16,16,0.2,0.2,0.1,0.9,0.6
161,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762630,-0.6,16,16,0.2,0.2,0.1,0.9,0.8
163,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762676,-0.6,16,16,0.2,0.3,0.1,0.1,0.1
165,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762726,-0.6,16,16,0.2,0.3,0.1,0.1,0.3
167,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762779,-0.6,16,16,0.2,0.3,0.1,0.1,0.5
169,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762828,-0.6,16,16,0.2,0.3,0.1,0.1,0.7
171,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762873,-0.6,16,16,0.2,0.3,0.1,0.1,0.9
173,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762932,-0.6,16,16,0.2,0.3,0.1,0.2,0.2
175,-16,-0.99,-16,-0.1,-0.2,-0.99,1997762969,-0.6,16,16,0.2,0.3,0.1,0.2,0.4
177,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763041,-0.6,16,16,0.2,0.3,0.1,0.2,0.6
179,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763094,-0.6,16,16,0.2,0.3,0.1,0.2,0.8
181,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763186,-0.6,16,16,0.2,0.3,0.1,0.3,0.1
183,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763285,-0.6,16,16,0.2,0.3,0.1,0.3,0.3
185,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763348,-0.6,16,16,0.2,0.3,0.1,0.3,0.5
187,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763392,-0.6,16,16,0.2,0.3,0.1,0.3,0.7
189,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763480,-0.6,16,16,0.2,0.3,0.1,0.3,0.9
191,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763569,-0.6,16,16,0.2,0.3,0.1,0.4,0.2
193,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763651,-0.6,16,16,0.2,0.3,0.1,0.4,0.4
195,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763754,-0.6,16,16,0.2,0.3,0.1,0.4,0.6
197,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763823,-0.6,16,16,0.2,0.3,0.1,0.4,0.8
199,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763877,-0.6,16,16,0.2,0.3,0.1,0.5,0.1
201,-16,-0.99,-16,-0.1,-0.2,-0.99,1997763930,-0.6,16,16,0.2,0.3,0.1,0.5,0.3
203,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764062,-0.6,16,16,0.2,0.3,0.1,0.5,0.5
205,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764108,-0.6,16,16,0.2,0.3,0.1,0.5,0.7
207,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764181,-0.6,16,16,0.2,0.3,0.1,0.5,0.9
209,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764243,-0.6,16,16,0.2,0.3,0.1,0.6,0.2
211,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764323,-0.6,16,16,0.2,0.3,0.1,0.6,0.4
213,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764410,-0.6,16,16,0.2,0.3,0.1,0.6,0.6
215,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764473,-0.6,16,16,0.2,0.3,0.1,0.6,0.8
217,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764519,-0.6,16,16,0.2,0.3,0.1,0.7,0.1
219,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764578,-0.6,16,16,0.2,0.3,0.1,0.7,0.3
221,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764638,-0.6,16,16,0.2,0.3,0.1,0.7,0.5
223,-16,-0.99,-16,-0.1,-0.2,-0.99,1997764867,-0.6,16,16,0.2,0.3,0.1,0.7,0.7
225,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765051,-0.6,16,16,0.2,0.3,0.1,0.7,0.9
227,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765151,-0.6,16,16,0.2,0.3,0.1,0.8,0.2
229,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765199,-0.6,16,16,0.2,0.3,0.1,0.8,0.4
231,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765264,-0.6,16,16,0.2,0.3,0.1,0.8,0.6
233,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765329,-0.6,16,16,0.2,0.3,0.1,0.8,0.8
235,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765386,-0.6,16,16,0.2,0.3,0.1,0.9,0.1
237,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765473,-0.6,16,16,0.2,0.3,0.1,0.9,0.3
239,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765574,-0.6,16,16,0.2,0.3,0.1,0.9,0.5
241,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765613,-0.6,16,16,0.2,0.3,0.1,0.9,0.7
243,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765687,-0.6,16,16,0.2,0.3,0.1,0.9,0.9
245,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765755,-0.6,16,16,0.2,0.4,0.1,0.1,0.2
247,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765797,-0.6,16,16,0.2,0.4,0.1,0.1,0.4
249,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765865,-0.6,16,16,0.2,0.4,0.1,0.1,0.6
251,-16,-0.99,-16,-0.1,-0.2,-0.99,1997765956,-0.6,16,16,0.2,0.4,0.1,0.1,0.8
253,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766081,-0.6,16,16,0.2,0.4,0.1,0.2,0.1
255,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766238,-0.6,16,16,0.2,0.4,0.1,0.2,0.3
257,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766308,-0.6,16,16,0.2,0.4,0.1,0.2,0.5
259,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766458,-0.6,16,16,0.2,0.4,0.1,0.2,0.7
261,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766758,-0.6,16,16,0.2,0.4,0.1,0.2,0.9
263,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766802,-0.6,16,16,0.2,0.4,0.1,0.3,0.2
265,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766886,-0.6,16,16,0.2,0.4,0.1,0.3,0.4
267,-16,-0.99,-16,-0.1,-0.2,-0.99,1997766946,-0.6,16,16,0.2,0.4,0.1,0.3,0.6
269,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767002,-0.6,16,16,0.2,0.4,0.1,0.3,0.8
271,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767078,-0.6,16,16,0.2,0.4,0.1,0.4,0.1
273,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767114,-0.6,16,16,0.2,0.4,0.1,0.4,0.3
275,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767174,-0.6,16,16,0.2,0.4,0.1,0.4,0.5
277,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767241,-0.6,16,16,0.2,0.4,0.1,0.4,0.7
279,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767295,-0.6,16,16,0.2,0.4,0.1,0.4,0.9
281,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767364,-0.6,16,16,0.2,0.4,0.1,0.5,0.2
283,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767424,-0.6,16,16,0.2,0.4,0.1,0.5,0.4
285,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767477,-0.6,16,16,0.2,0.4,0.1,0.5,0.6
287,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767534,-0.6,16,16,0.2,0.4,0.1,0.5,0.8
289,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767584,-0.6,16,16,0.2,0.4,0.1,0.6,0.1
291,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767649,-0.6,16,16,0.2,0.4,0.1,0.6,0.3
293,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767702,-0.6,16,16,0.2,0.4,0.1,0.6,0.5
295,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767748,-0.6,16,16,0.2,0.4,0.1,0.6,0.7
297,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767804,-0.6,16,16,0.2,0.4,0.1,0.6,0.9
299,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767856,-0.6,16,16,0.2,0.4,0.1,0.7,0.2
301,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767912,-0.6,16,16,0.2,0.4,0.1,0.7,0.4
303,-16,-0.99,-16,-0.1,-0.2,-0.99,1997767961,-0.6,16,16,0.2,0.4,0.1,0.7,0.6
305,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768014,-0.6,16,16,0.2,0.4,0.1,0.7,0.8
307,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768061,-0.6,16,16,0.2,0.4,0.1,0.8,0.1
309,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768120,-0.6,16,16,0.2,0.4,0.1,0.8,0.3
311,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768192,-0.6,16,16,0.2,0.4,0.1,0.8,0.5
313,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768248,-0.6,16,16,0.2,0.4,0.1,0.8,0.7
315,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768293,-0.6,16,16,0.2,0.4,0.1,0.8,0.9
317,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768367,-0.6,16,16,0.2,0.4,0.1,0.9,0.2
319,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768416,-0.6,16,16,0.2,0.4,0.1,0.9,0.4
321,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768479,-0.6,16,16,0.2,0.4,0.1,0.9,0.6
323,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768545,-0.6,16,16,0.2,0.4,0.1,0.9,0.8
325,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768652,-0.6,16,16,0.2,0.5,0.1,0.1,0.1
327,-16,-0.99,-16,-0.1,-0.2,-0.99,1997768834,-0.6,16,16,0.2,0.5,0.1,0.1,0.3
329,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769114,-0.6,16,16,0.2,0.5,0.1,0.1,0.5
331,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769286,-0.6,16,16,0.2,0.5,0.1,0.1,0.7
333,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769380,-0.6,16,16,0.2,0.5,0.1,0.1,0.9
335,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769451,-0.6,16,16,0.2,0.5,0.1,0.2,0.2
337,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769513,-0.6,16,16,0.2,0.5,0.1,0.2,0.4
339,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769606,-0.6,16,16,0.2,0.5,0.1,0.2,0.6
341,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769647,-0.6,16,16,0.2,0.5,0.1,0.2,0.8
343,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769692,-0.6,16,16,0.2,0.5,0.1,0.3,0.1
345,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769738,-0.6,16,16,0.2,0.5,0.1,0.3,0.3
347,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769794,-0.6,16,16,0.2,0.5,0.1,0.3,0.5
349,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769849,-0.6,16,16,0.2,0.5,0.1,0.3,0.7
351,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769885,-0.6,16,16,0.2,0.5,0.1,0.3,0.9
353,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769933,-0.6,16,16,0.2,0.5,0.1,0.4,0.2
355,-16,-0.99,-16,-0.1,-0.2,-0.99,1997769986,-0.6,16,16,0.2,0.5,0.1,0.4,0.4
357,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770054,-0.6,16,16,0.2,0.5,0.1,0.4,0.6
359,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770102,-0.6,16,16,0.2,0.5,0.1,0.4,0.8
361,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770150,-0.6,16,16,0.2,0.5,0.1,0.5,0.1
363,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770177,-0.6,16,16,0.2,0.5,0.1,0.5,0.3
365,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770224,-0.6,16,16,0.2,0.5,0.1,0.5,0.5
367,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770264,-0.6,16,16,0.2,0.5,0.1,0.5,0.7
369,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770306,-0.6,16,16,0.2,0.5,0.1,0.5,0.9
371,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770352,-0.6,16,16,0.2,0.5,0.1,0.6,0.2
373,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770392,-0.6,16,16,0.2,0.5,0.1,0.6,0.4
375,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770459,-0.6,16,16,0.2,0.5,0.1,0.6,0.6
377,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770515,-0.6,16,16,0.2,0.5,0.1,0.6,0.8
379,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770562,-0.6,16,16,0.2,0.5,0.1,0.7,0.1
381,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770605,-0.6,16,16,0.2,0.5,0.1,0.7,0.3
383,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770653,-0.6,16,16,0.2,0.5,0.1,0.7,0.5
385,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770714,-0.6,16,16,0.2,0.5,0.1,0.7,0.7
387,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770762,-0.6,16,16,0.2,0.5,0.1,0.7,0.9
389,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770803,-0.6,16,16,0.2,0.5,0.1,0.8,0.2
391,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770855,-0.6,16,16,0.2,0.5,0.1,0.8,0.4
393,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770907,-0.6,16,16,0.2,0.5,0.1,0.8,0.6
395,-16,-0.99,-16,-0.1,-0.2,-0.99,1997770956,-0.6,16,16,0.2,0.5,0.1,0.8,0.8
397,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771006,-0.6,16,16,0.2,0.5,0.1,0.9,0.1
399,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771060,-0.6,16,16,0.2,0.5,0.1,0.9,0.3
401,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771115,-0.6,16,16,0.2,0.5,0.1,0.9,0.5
403,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771157,-0.6,16,16,0.2,0.5,0.1,0.9,0.7
405,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771201,-0.6,16,16,0.2,0.5,0.1,0.9,0.9
407,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771234,-0.6,16,16,0.2,0.6,0.1,0.1,0.2
409,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771273,-0.6,16,16,0.2,0.6,0.1,0.1,0.4
411,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771314,-0.6,16,16,0.2,0.6,0.1,0.1,0.6
413,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771354,-0.6,16,16,0.2,0.6,0.1,0.1,0.8
415,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771398,-0.6,16,16,0.2,0.6,0.1,0.2,0.1
417,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771449,-0.6,16,16,0.2,0.6,0.1,0.2,0.3
419,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771492,-0.6,16,16,0.2,0.6,0.1,0.2,0.5
421,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771560,-0.6,16,16,0.2,0.6,0.1,0.2,0.7
423,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771608,-0.6,16,16,0.2,0.6,0.1,0.2,0.9
425,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771673,-0.6,16,16,0.2,0.6,0.1,0.3,0.2
427,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771719,-0.6,16,16,0.2,0.6,0.1,0.3,0.4
429,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771773,-0.6,16,16,0.2,0.6,0.1,0.3,0.6
431,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771815,-0.6,16,16,0.2,0.6,0.1,0.3,0.8
433,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771862,-0.6,16,16,0.2,0.6,0.1,0.4,0.1
435,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771913,-0.6,16,16,0.2,0.6,0.1,0.4,0.3
437,-16,-0.99,-16,-0.1,-0.2,-0.99,1997771963,-0.6,16,16,0.2,0.6,0.1,0.4,0.5
439,-16,-0.99,-16,-0.1,-0.2,-0.99,1997772004,-0.6,16,16,0.2,0.6,0.1,0.4,0.7
441,-16,-0.99,-16,-0.1,-0.2,-0.99,1997772045,-0.6,16,16,0.2,0.6,0.1,0.4,0.9
