"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
47,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325032,-0.6,16,16,0.2,0.1,0.1,0.6,0.2
49,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325099,-0.6,16,16,0.2,0.1,0.1,0.6,0.4
51,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325158,-0.6,16,16,0.2,0.1,0.1,0.6,0.6
53,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325232,-0.6,16,16,0.2,0.1,0.1,0.6,0.8
55,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325392,-0.6,16,16,0.2,0.1,0.1,0.7,0.1
57,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325475,-0.6,16,16,0.2,0.1,0.1,0.7,0.3
59,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325553,-0.6,16,16,0.2,0.1,0.1,0.7,0.5
61,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325634,-0.6,16,16,0.2,0.1,0.1,0.7,0.7
63,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325701,-0.6,16,16,0.2,0.1,0.1,0.7,0.9
65,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325773,-0.6,16,16,0.2,0.1,0.1,0.8,0.2
67,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325882,-0.6,16,16,0.2,0.1,0.1,0.8,0.4
69,-16,-0.99,-16,-0.1,-0.2,-0.99,1996325970,-0.6,16,16,0.2,0.1,0.1,0.8,0.6
71,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326058,-0.6,16,16,0.2,0.1,0.1,0.8,0.8
73,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326207,-0.6,16,16,0.2,0.1,0.1,0.9,0.1
75,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326328,-0.6,16,16,0.2,0.1,0.1,0.9,0.3
77,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326451,-0.6,16,16,0.2,0.1,0.1,0.9,0.5
79,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326606,-0.6,16,16,0.2,0.1,0.1,0.9,0.7
81,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326733,-0.6,16,16,0.2,0.1,0.1,0.9,0.9
83,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326837,-0.6,16,16,0.2,0.2,0.1,0.1,0.2
85,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326919,-0.6,16,16,0.2,0.2,0.1,0.1,0.4
87,-16,-0.99,-16,-0.1,-0.2,-0.99,1996326996,-0.6,16,16,0.2,0.2,0.1,0.1,0.6
89,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327081,-0.6,16,16,0.2,0.2,0.1,0.1,0.8
91,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327150,-0.6,16,16,0.2,0.2,0.1,0.2,0.1
93,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327215,-0.6,16,16,0.2,0.2,0.1,0.2,0.3
95,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327311,-0.6,16,16,0.2,0.2,0.1,0.2,0.5
97,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327377,-0.6,16,16,0.2,0.2,0.1,0.2,0.7
99,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327451,-0.6,16,16,0.2,0.2,0.1,0.2,0.9
101,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327548,-0.6,16,16,0.2,0.2,0.1,0.3,0.2
103,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327623,-0.6,16,16,0.2,0.2,0.1,0.3,0.4
105,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327690,-0.6,16,16,0.2,0.2,0.1,0.3,0.6
107,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327734,-0.6,16,16,0.2,0.2,0.1,0.3,0.8
109,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327787,-0.6,16,16,0.2,0.2,0.1,0.4,0.1
111,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327843,-0.6,16,16,0.2,0.2,0.1,0.4,0.3
113,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327904,-0.6,16,16,0.2,0.2,0.1,0.4,0.5
115,-16,-0.99,-16,-0.1,-0.2,-0.99,1996327958,-0.6,16,16,0.2,0.2,0.1,0.4,0.7
117,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328017,-0.6,16,16,0.2,0.2,0.1,0.4,0.9
119,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328076,-0.6,16,16,0.2,0.2,0.1,0.5,0.2
121,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328150,-0.6,16,16,0.2,0.2,0.1,0.5,0.4
123,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328205,-0.6,16,16,0.2,0.2,0.1,0.5,0.6
125,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328240,-0.6,16,16,0.2,0.2,0.1,0.5,0.8
127,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328302,-0.6,16,16,0.2,0.2,0.1,0.6,0.1
129,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328557,-0.6,16,16,0.2,0.2,0.1,0.6,0.3
131,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328606,-0.6,16,16,0.2,0.2,0.1,0.6,0.5
133,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328650,-0.6,16,16,0.2,0.2,0.1,0.6,0.7
135,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328714,-0.6,16,16,0.2,0.2,0.1,0.6,0.9
137,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328770,-0.6,16,16,0.2,0.2,0.1,0.7,0.2
139,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328839,-0.6,16,16,0.2,0.2,0.1,0.7,0.4
141,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328897,-0.6,16,16,0.2,0.2,0.1,0.7,0.6
143,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328940,-0.6,16,16,0.2,0.2,0.1,0.7,0.8
145,-16,-0.99,-16,-0.1,-0.2,-0.99,1996328997,-0.6,16,16,0.2,0.2,0.1,0.8,0.1
147,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329054,-0.6,16,16,0.2,0.2,0.1,0.8,0.3
149,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329133,-0.6,16,16,0.2,0.2,0.1,0.8,0.5
151,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329184,-0.6,16,16,0.2,0.2,0.1,0.8,0.7
153,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329249,-0.6,16,16,0.2,0.2,0.1,0.8,0.9
155,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329426,-0.6,16,16,0.2,0.2,0.1,0.9,0.2
157,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329527,-0.6,16,16,0.2,0.2,0.1,0.9,0.4
159,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329587,-0.6,16,16,0.2,0.2,0.1,0.9,0.6
161,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329746,-0.6,16,16,0.2,0.2,0.1,0.9,0.8
163,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329821,-0.6,16,16,0.2,0.3,0.1,0.1,0.1
165,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329908,-0.6,16,16,0.2,0.3,0.1,0.1,0.3
167,-16,-0.99,-16,-0.1,-0.2,-0.99,1996329963,-0.6,16,16,0.2,0.3,0.1,0.1,0.5
169,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330003,-0.6,16,16,0.2,0.3,0.1,0.1,0.7
171,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330050,-0.6,16,16,0.2,0.3,0.1,0.1,0.9
173,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330107,-0.6,16,16,0.2,0.3,0.1,0.2,0.2
175,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330156,-0.6,16,16,0.2,0.3,0.1,0.2,0.4
177,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330197,-0.6,16,16,0.2,0.3,0.1,0.2,0.6
179,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330255,-0.6,16,16,0.2,0.3,0.1,0.2,0.8
181,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330296,-0.6,16,16,0.2,0.3,0.1,0.3,0.1
183,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330409,-0.6,16,16,0.2,0.3,0.1,0.3,0.3
185,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330490,-0.6,16,16,0.2,0.3,0.1,0.3,0.5
187,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330549,-0.6,16,16,0.2,0.3,0.1,0.3,0.7
189,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330648,-0.6,16,16,0.2,0.3,0.1,0.3,0.9
191,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330710,-0.6,16,16,0.2,0.3,0.1,0.4,0.2
193,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330800,-0.6,16,16,0.2,0.3,0.1,0.4,0.4
195,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330880,-0.6,16,16,0.2,0.3,0.1,0.4,0.6
197,-16,-0.99,-16,-0.1,-0.2,-0.99,1996330929,-0.6,16,16,0.2,0.3,0.1,0.4,0.8
199,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331005,-0.6,16,16,0.2,0.3,0.1,0.5,0.1
201,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331051,-0.6,16,16,0.2,0.3,0.1,0.5,0.3
203,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331095,-0.6,16,16,0.2,0.3,0.1,0.5,0.5
205,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331162,-0.6,16,16,0.2,0.3,0.1,0.5,0.7
207,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331214,-0.6,16,16,0.2,0.3,0.1,0.5,0.9
209,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331258,-0.6,16,16,0.2,0.3,0.1,0.6,0.2
211,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331320,-0.6,16,16,0.2,0.3,0.1,0.6,0.4
213,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331393,-0.6,16,16,0.2,0.3,0.1,0.6,0.6
215,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331460,-0.6,16,16,0.2,0.3,0.1,0.6,0.8
217,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331503,-0.6,16,16,0.2,0.3,0.1,0.7,0.1
219,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331584,-0.6,16,16,0.2,0.3,0.1,0.7,0.3
221,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331625,-0.6,16,16,0.2,0.3,0.1,0.7,0.5
223,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331736,-0.6,16,16,0.2,0.3,0.1,0.7,0.7
225,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331824,-0.6,16,16,0.2,0.3,0.1,0.7,0.9
227,-16,-0.99,-16,-0.1,-0.2,-0.99,1996331923,-0.6,16,16,0.2,0.3,0.1,0.8,0.2
229,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332110,-0.6,16,16,0.2,0.3,0.1,0.8,0.4
231,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332193,-0.6,16,16,0.2,0.3,0.1,0.8,0.6
233,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332307,-0.6,16,16,0.2,0.3,0.1,0.8,0.8
235,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332368,-0.6,16,16,0.2,0.3,0.1,0.9,0.1
237,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332464,-0.6,16,16,0.2,0.3,0.1,0.9,0.3
239,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332536,-0.6,16,16,0.2,0.3,0.1,0.9,0.5
241,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332598,-0.6,16,16,0.2,0.3,0.1,0.9,0.7
243,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332701,-0.6,16,16,0.2,0.3,0.1,0.9,0.9
245,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332750,-0.6,16,16,0.2,0.4,0.1,0.1,0.2
247,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332791,-0.6,16,16,0.2,0.4,0.1,0.1,0.4
249,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332856,-0.6,16,16,0.2,0.4,0.1,0.1,0.6
251,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332925,-0.6,16,16,0.2,0.4,0.1,0.1,0.8
253,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332961,-0.6,16,16,0.2,0.4,0.1,0.2,0.1
255,-16,-0.99,-16,-0.1,-0.2,-0.99,1996332998,-0.6,16,16,0.2,0.4,0.1,0.2,0.3
257,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333050,-0.6,16,16,0.2,0.4,0.1,0.2,0.5
259,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333107,-0.6,16,16,0.2,0.4,0.1,0.2,0.7
261,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333176,-0.6,16,16,0.2,0.4,0.1,0.2,0.9
263,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333381,-0.6,16,16,0.2,0.4,0.1,0.3,0.2
265,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333492,-0.6,16,16,0.2,0.4,0.1,0.3,0.4
267,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333551,-0.6,16,16,0.2,0.4,0.1,0.3,0.6
269,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333591,-0.6,16,16,0.2,0.4,0.1,0.3,0.8
271,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333645,-0.6,16,16,0.2,0.4,0.1,0.4,0.1
273,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333760,-0.6,16,16,0.2,0.4,0.1,0.4,0.3
275,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333832,-0.6,16,16,0.2,0.4,0.1,0.4,0.5
277,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333880,-0.6,16,16,0.2,0.4,0.1,0.4,0.7
279,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333923,-0.6,16,16,0.2,0.4,0.1,0.4,0.9
281,-16,-0.99,-16,-0.1,-0.2,-0.99,1996333980,-0.6,16,16,0.2,0.4,0.1,0.5,0.2
283,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334035,-0.6,16,16,0.2,0.4,0.1,0.5,0.4
285,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334085,-0.6,16,16,0.2,0.4,0.1,0.5,0.6
287,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334142,-0.6,16,16,0.2,0.4,0.1,0.5,0.8
289,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334187,-0.6,16,16,0.2,0.4,0.1,0.6,0.1
291,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334232,-0.6,16,16,0.2,0.4,0.1,0.6,0.3
293,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334276,-0.6,16,16,0.2,0.4,0.1,0.6,0.5
295,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334326,-0.6,16,16,0.2,0.4,0.1,0.6,0.7
297,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334356,-0.6,16,16,0.2,0.4,0.1,0.6,0.9
299,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334395,-0.6,16,16,0.2,0.4,0.1,0.7,0.2
301,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334482,-0.6,16,16,0.2,0.4,0.1,0.7,0.4
303,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334521,-0.6,16,16,0.2,0.4,0.1,0.7,0.6
305,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334570,-0.6,16,16,0.2,0.4,0.1,0.7,0.8
307,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334632,-0.6,16,16,0.2,0.4,0.1,0.8,0.1
309,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334670,-0.6,16,16,0.2,0.4,0.1,0.8,0.3
311,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334714,-0.6,16,16,0.2,0.4,0.1,0.8,0.5
313,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334776,-0.6,16,16,0.2,0.4,0.1,0.8,0.7
315,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334827,-0.6,16,16,0.2,0.4,0.1,0.8,0.9
317,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334876,-0.6,16,16,0.2,0.4,0.1,0.9,0.2
319,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334912,-0.6,16,16,0.2,0.4,0.1,0.9,0.4
321,-16,-0.99,-16,-0.1,-0.2,-0.99,1996334980,-0.6,16,16,0.2,0.4,0.1,0.9,0.6
323,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335017,-0.6,16,16,0.2,0.4,0.1,0.9,0.8
325,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335088,-0.6,16,16,0.2,0.5,0.1,0.1,0.1
327,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335202,-0.6,16,16,0.2,0.5,0.1,0.1,0.3
329,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335251,-0.6,16,16,0.2,0.5,0.1,0.1,0.5
331,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335305,-0.6,16,16,0.2,0.5,0.1,0.1,0.7
333,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335372,-0.6,16,16,0.2,0.5,0.1,0.1,0.9
335,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335462,-0.6,16,16,0.2,0.5,0.1,0.2,0.2
337,-16,-0.99,-16,-0.1,-0.2,-0.99,1996335742,-0.6,16,16,0.2,0.5,0.1,0.2,0.4
339,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336026,-0.6,16,16,0.2,0.5,0.1,0.2,0.6
341,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336156,-0.6,16,16,0.2,0.5,0.1,0.2,0.8
343,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336296,-0.6,16,16,0.2,0.5,0.1,0.3,0.1
345,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336427,-0.6,16,16,0.2,0.5,0.1,0.3,0.3
347,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336508,-0.6,16,16,0.2,0.5,0.1,0.3,0.5
349,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336558,-0.6,16,16,0.2,0.5,0.1,0.3,0.7
351,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336598,-0.6,16,16,0.2,0.5,0.1,0.3,0.9
353,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336644,-0.6,16,16,0.2,0.5,0.1,0.4,0.2
355,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336712,-0.6,16,16,0.2,0.5,0.1,0.4,0.4
357,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336752,-0.6,16,16,0.2,0.5,0.1,0.4,0.6
359,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336791,-0.6,16,16,0.2,0.5,0.1,0.4,0.8
361,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336832,-0.6,16,16,0.2,0.5,0.1,0.5,0.1
363,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336903,-0.6,16,16,0.2,0.5,0.1,0.5,0.3
365,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336950,-0.6,16,16,0.2,0.5,0.1,0.5,0.5
367,-16,-0.99,-16,-0.1,-0.2,-0.99,1996336999,-0.6,16,16,0.2,0.5,0.1,0.5,0.7
369,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337041,-0.6,16,16,0.2,0.5,0.1,0.5,0.9
371,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337098,-0.6,16,16,0.2,0.5,0.1,0.6,0.2
373,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337143,-0.6,16,16,0.2,0.5,0.1,0.6,0.4
375,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337202,-0.6,16,16,0.2,0.5,0.1,0.6,0.6
377,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337236,-0.6,16,16,0.2,0.5,0.1,0.6,0.8
379,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337289,-0.6,16,16,0.2,0.5,0.1,0.7,0.1
381,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337335,-0.6,16,16,0.2,0.5,0.1,0.7,0.3
383,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337393,-0.6,16,16,0.2,0.5,0.1,0.7,0.5
385,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337450,-0.6,16,16,0.2,0.5,0.1,0.7,0.7
387,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337508,-0.6,16,16,0.2,0.5,0.1,0.7,0.9
389,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337566,-0.6,16,16,0.2,0.5,0.1,0.8,0.2
391,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337610,-0.6,16,16,0.2,0.5,0.1,0.8,0.4
393,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337644,-0.6,16,16,0.2,0.5,0.1,0.8,0.6
395,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337713,-0.6,16,16,0.2,0.5,0.1,0.8,0.8
397,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337889,-0.6,16,16,0.2,0.5,0.1,0.9,0.1
399,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337939,-0.6,16,16,0.2,0.5,0.1,0.9,0.3
401,-16,-0.99,-16,-0.1,-0.2,-0.99,1996337987,-0.6,16,16,0.2,0.5,0.1,0.9,0.5
403,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338022,-0.6,16,16,0.2,0.5,0.1,0.9,0.7
405,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338077,-0.6,16,16,0.2,0.5,0.1,0.9,0.9
407,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338123,-0.6,16,16,0.2,0.6,0.1,0.1,0.2
409,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338189,-0.6,16,16,0.2,0.6,0.1,0.1,0.4
411,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338230,-0.6,16,16,0.2,0.6,0.1,0.1,0.6
413,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338270,-0.6,16,16,0.2,0.6,0.1,0.1,0.8
415,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338332,-0.6,16,16,0.2,0.6,0.1,0.2,0.1
417,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338374,-0.6,16,16,0.2,0.6,0.1,0.2,0.3
419,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338435,-0.6,16,16,0.2,0.6,0.1,0.2,0.5
421,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338474,-0.6,16,16,0.2,0.6,0.1,0.2,0.7
423,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338513,-0.6,16,16,0.2,0.6,0.1,0.2,0.9
425,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338578,-0.6,16,16,0.2,0.6,0.1,0.3,0.2
427,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338628,-0.6,16,16,0.2,0.6,0.1,0.3,0.4
429,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338668,-0.6,16,16,0.2,0.6,0.1,0.3,0.6
431,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338722,-0.6,16,16,0.2,0.6,0.1,0.3,0.8
433,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338783,-0.6,16,16,0.2,0.6,0.1,0.4,0.1
435,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338832,-0.6,16,16,0.2,0.6,0.1,0.4,0.3
437,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338883,-0.6,16,16,0.2,0.6,0.1,0.4,0.5
439,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338932,-0.6,16,16,0.2,0.6,0.1,0.4,0.7
441,-16,-0.99,-16,-0.1,-0.2,-0.99,1996338973,-0.6,16,16,0.2,0.6,0.1,0.4,0.9
