"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
153,-16,-0.99,-16,-0.9,-0.8,-0.99,1827191324,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
155,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191380,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
157,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191438,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
159,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191494,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
161,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191539,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
163,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191612,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
165,-16,-0.99,-16,-0.9,-0.7,-0.99,1827191660,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
167,-16,-0.99,-16,-0.9,-0.6,-0.99,1827191727,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
169,-16,-0.99,-16,-0.9,-0.6,-0.99,1827191803,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
171,-16,-0.99,-16,-0.9,-0.6,-0.99,1827191912,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
173,-16,-0.99,-16,-0.9,-0.6,-0.99,1827191958,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
175,-16,-0.99,-16,-0.9,-0.6,-0.99,1827192011,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
177,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192065,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
179,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192157,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
181,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192210,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
183,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192329,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
185,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192383,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
187,-16,-0.99,-16,-0.9,-0.5,-0.99,1827192444,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
189,-16,-0.99,-16,-0.9,-0.4,-0.99,1827192517,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
191,-16,-0.99,-16,-0.9,-0.4,-0.99,1827192575,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
193,-16,-0.99,-16,-0.9,-0.4,-0.99,1827192630,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
195,-16,-0.99,-16,-0.9,-0.4,-0.99,1827192716,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
197,-16,-0.99,-16,-0.9,-0.4,-0.99,1827192787,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
199,-16,-0.99,-16,-0.9,-0.3,-0.99,1827192854,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
201,-16,-0.99,-16,-0.9,-0.3,-0.99,1827192942,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
203,-16,-0.99,-16,-0.9,-0.3,-0.99,1827193000,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
205,-16,-0.99,-16,-0.9,-0.3,-0.99,1827193065,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
207,-16,-0.99,-16,-0.9,-0.3,-0.99,1827193118,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
209,-16,-0.99,-16,-0.9,-0.3,-0.99,1827193245,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
211,-16,-0.99,-16,-0.9,-0.2,-0.99,1827193350,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
213,-16,-0.99,-16,-0.9,-0.2,-0.99,1827193434,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
215,-16,-0.99,-16,-0.9,-0.2,-0.99,1827193511,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
217,-16,-0.99,-16,-0.9,-0.2,-0.99,1827193576,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
219,-16,-0.99,-16,-0.9,-0.2,-0.99,1827193649,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
221,-16,-0.99,-16,-0.9,-0.1,-0.99,1827193748,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
223,-16,-0.99,-16,-0.9,-0.1,-0.99,1827193807,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
225,-16,-0.99,-16,-0.9,-0.1,-0.99,1827193930,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
227,-16,-0.99,-16,-0.9,-0.1,-0.99,1827194080,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
229,-16,-0.99,-16,-0.9,-0.1,-0.99,1827194206,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
231,-16,-0.99,-16,-0.9,-0.1,-0.99,1827194277,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
233,-16,-0.99,-16,-0.9,0.0,-0.99,1827194327,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
235,-16,-0.99,-16,-0.9,0.0,-0.99,1827194482,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
237,-16,-0.99,-16,-0.9,0.0,-0.99,1827194562,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
239,-16,-0.99,-16,-0.9,0.0,-0.99,1827194621,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
241,-16,-0.99,-16,-0.9,0.0,-0.99,1827194693,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
243,-16,-0.99,-16,-0.8,-1.0,-0.99,1827194767,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
245,-16,-0.99,-16,-0.8,-1.0,-0.99,1827194851,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
247,-16,-0.99,-16,-0.8,-1.0,-0.99,1827194893,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
249,-16,-0.99,-16,-0.8,-1.0,-0.99,1827194943,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
251,-16,-0.99,-16,-0.8,-1.0,-0.99,1827195014,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
253,-16,-0.99,-16,-0.8,-1.0,-0.99,1827195058,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
255,-16,-0.99,-16,-0.8,-0.9,-0.99,1827195104,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
257,-16,-0.99,-16,-0.8,-0.9,-0.99,1827195171,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
259,-16,-0.99,-16,-0.8,-0.9,-0.99,1827195246,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
261,-16,-0.99,-16,-0.8,-0.9,-0.99,1827195311,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
263,-16,-0.99,-16,-0.8,-0.9,-0.99,1827195404,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
265,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195458,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
267,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195518,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
269,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195594,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
271,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195644,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
273,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195690,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
275,-16,-0.99,-16,-0.8,-0.8,-0.99,1827195744,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
277,-16,-0.99,-16,-0.8,-0.7,-0.99,1827195809,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
279,-16,-0.99,-16,-0.8,-0.7,-0.99,1827195854,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
281,-16,-0.99,-16,-0.8,-0.7,-0.99,1827195892,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
283,-16,-0.99,-16,-0.8,-0.7,-0.99,1827195933,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
285,-16,-0.99,-16,-0.8,-0.7,-0.99,1827195975,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
287,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196017,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
289,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196068,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
291,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196112,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
293,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196178,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
295,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196225,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
297,-16,-0.99,-16,-0.8,-0.6,-0.99,1827196255,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
299,-16,-0.99,-16,-0.8,-0.5,-0.99,1827196314,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
301,-16,-0.99,-16,-0.8,-0.5,-0.99,1827196361,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
303,-16,-0.99,-16,-0.8,-0.5,-0.99,1827196396,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
305,-16,-0.99,-16,-0.8,-0.5,-0.99,1827196444,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
307,-16,-0.99,-16,-0.8,-0.5,-0.99,1827196516,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
309,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196609,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
311,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196667,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
313,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196745,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
315,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196800,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
317,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196861,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
319,-16,-0.99,-16,-0.8,-0.4,-0.99,1827196954,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
321,-16,-0.99,-16,-0.8,-0.3,-0.99,1827197056,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
323,-16,-0.99,-16,-0.8,-0.3,-0.99,1827197114,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
325,-16,-0.99,-16,-0.8,-0.3,-0.99,1827197276,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
327,-16,-0.99,-16,-0.8,-0.3,-0.99,1827197353,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
329,-16,-0.99,-16,-0.8,-0.3,-0.99,1827197471,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
331,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197589,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
333,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197637,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
335,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197708,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
337,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197808,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
339,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197865,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
341,-16,-0.99,-16,-0.8,-0.2,-0.99,1827197939,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
343,-16,-0.99,-16,-0.8,-0.1,-0.99,1827197984,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
345,-16,-0.99,-16,-0.8,-0.1,-0.99,1827198046,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
347,-16,-0.99,-16,-0.8,-0.1,-0.99,1827198093,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
349,-16,-0.99,-16,-0.8,-0.1,-0.99,1827198161,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
351,-16,-0.99,-16,-0.8,-0.1,-0.99,1827198229,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
353,-16,-0.99,-16,-0.8,0.0,-0.99,1827198284,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
355,-16,-0.99,-16,-0.8,0.0,-0.99,1827198342,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
357,-16,-0.99,-16,-0.8,0.0,-0.99,1827198397,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
359,-16,-0.99,-16,-0.8,0.0,-0.99,1827198449,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
361,-16,-0.99,-16,-0.8,0.0,-0.99,1827198506,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
363,-16,-0.99,-16,-0.8,0.0,-0.99,1827198556,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
365,-16,-0.99,-16,-0.7,-1.0,-0.99,1827198631,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
367,-16,-0.99,-16,-0.7,-1.0,-0.99,1827198691,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
369,-16,-0.99,-16,-0.7,-1.0,-0.99,1827198733,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
371,-16,-0.99,-16,-0.7,-1.0,-0.99,1827198783,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
373,-16,-0.99,-16,-0.7,-1.0,-0.99,1827198823,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
375,-16,-0.99,-16,-0.7,-0.9,-0.99,1827198871,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
377,-16,-0.99,-16,-0.7,-0.9,-0.99,1827198909,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
379,-16,-0.99,-16,-0.7,-0.9,-0.99,1827198983,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
381,-16,-0.99,-16,-0.7,-0.9,-0.99,1827199038,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
383,-16,-0.99,-16,-0.7,-0.9,-0.99,1827199080,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
385,-16,-0.99,-16,-0.7,-0.9,-0.99,1827199149,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
387,-16,-0.99,-16,-0.7,-0.8,-0.99,1827199204,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
389,-16,-0.99,-16,-0.7,-0.8,-0.99,1827199293,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
391,-16,-0.99,-16,-0.7,-0.8,-0.99,1827199349,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
393,-16,-0.99,-16,-0.7,-0.8,-0.99,1827199397,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
395,-16,-0.99,-16,-0.7,-0.8,-0.99,1827199474,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
397,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199541,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
399,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199593,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
401,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199640,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
403,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199691,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
405,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199749,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
407,-16,-0.99,-16,-0.7,-0.7,-0.99,1827199819,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
409,-16,-0.99,-16,-0.7,-0.6,-0.99,1827199859,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
411,-16,-0.99,-16,-0.7,-0.6,-0.99,1827199895,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
413,-16,-0.99,-16,-0.7,-0.6,-0.99,1827199940,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
415,-16,-0.99,-16,-0.7,-0.6,-0.99,1827199980,-0.6,16,16,0.4,0.1,-0.3,0.1,0.2
417,-16,-0.99,-16,-0.7,-0.6,-0.99,1827200020,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
419,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200066,-0.6,16,16,0.4,0.1,-1.0,0.1,0.2
421,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200123,-0.6,16,16,0.4,0.1,-0.8,0.1,0.2
423,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200199,-0.6,16,16,0.4,0.1,-0.6,0.1,0.2
425,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200291,-0.6,16,16,0.4,0.1,-0.4,0.1,0.2
427,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200397,-0.6,16,16,0.4,0.1,-0.2,0.1,0.2
429,-16,-0.99,-16,-0.7,-0.5,-0.99,1827200492,-0.6,16,16,0.4,0.1,0.0,0.1,0.2
431,-16,-0.99,-16,-0.7,-0.4,-0.99,1827200634,-0.6,16,16,0.4,0.1,-0.9,0.1,0.2
433,-16,-0.99,-16,-0.7,-0.4,-0.99,1827200692,-0.6,16,16,0.4,0.1,-0.7,0.1,0.2
435,-16,-0.99,-16,-0.7,-0.4,-0.99,1827200740,-0.6,16,16,0.4,0.1,-0.5,0.1,0.2
