"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
103,-16,-0.99,-16,-0.1,-0.7,-0.99,1828491072,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
105,-16,-0.99,-16,-0.1,-0.5,-0.99,1828491151,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
107,-16,-0.99,-16,-0.1,-0.3,-0.99,1828491216,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
109,-16,-0.99,-16,-0.1,-0.1,-0.99,1828491340,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
111,-16,-0.99,-16,0.0,-1.0,-0.99,1828491421,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
113,-16,-0.99,-16,0.0,-0.8,-0.99,1828491477,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
115,-16,-0.99,-16,0.0,-0.6,-0.99,1828491580,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
117,-16,-0.99,-16,0.0,-0.4,-0.99,1828491679,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
119,-16,-0.99,-16,0.0,-0.2,-0.99,1828491772,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
121,-16,-0.99,-16,0.0,0.0,-0.99,1828491873,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
2,-16,-0.99,-16,-1.0,-0.9,-0.99,1828480143,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
4,-16,-0.99,-16,-1.0,-0.7,-0.99,1828484238,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
6,-16,-0.99,-16,-1.0,-0.5,-0.99,1828484646,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
8,-16,-0.99,-16,-1.0,-0.3,-0.99,1828485178,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
10,-16,-0.99,-16,-1.0,-0.1,-0.99,1828485757,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
12,-16,-0.99,-16,-0.9,-1.0,-0.99,1828485927,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
14,-16,-0.99,-16,-0.9,-0.8,-0.99,1828486071,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
16,-16,-0.99,-16,-0.9,-0.6,-0.99,1828486182,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
18,-16,-0.99,-16,-0.9,-0.4,-0.99,1828486469,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
20,-16,-0.99,-16,-0.9,-0.2,-0.99,1828486594,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
22,-16,-0.99,-16,-0.9,0.0,-0.99,1828486685,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
24,-16,-0.99,-16,-0.8,-0.9,-0.99,1828486789,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
26,-16,-0.99,-16,-0.8,-0.7,-0.99,1828487097,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
28,-16,-0.99,-16,-0.8,-0.5,-0.99,1828487302,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
30,-16,-0.99,-16,-0.8,-0.3,-0.99,1828487420,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
32,-16,-0.99,-16,-0.8,-0.1,-0.99,1828487710,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
34,-16,-0.99,-16,-0.7,-1.0,-0.99,1828487792,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
36,-16,-0.99,-16,-0.7,-0.8,-0.99,1828487976,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
38,-16,-0.99,-16,-0.7,-0.6,-0.99,1828488091,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
40,-16,-0.99,-16,-0.7,-0.4,-0.99,1828488167,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
42,-16,-0.99,-16,-0.7,-0.2,-0.99,1828488246,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
44,-16,-0.99,-16,-0.7,0.0,-0.99,1828488386,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
46,-16,-0.99,-16,-0.6,-0.9,-0.99,1828488538,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
48,-16,-0.99,-16,-0.6,-0.7,-0.99,1828488649,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
50,-16,-0.99,-16,-0.6,-0.5,-0.99,1828488769,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
52,-16,-0.99,-16,-0.6,-0.3,-0.99,1828488871,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
54,-16,-0.99,-16,-0.6,-0.1,-0.99,1828489025,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
56,-16,-0.99,-16,-0.5,-1.0,-0.99,1828489123,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
58,-16,-0.99,-16,-0.5,-0.8,-0.99,1828489240,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
60,-16,-0.99,-16,-0.5,-0.6,-0.99,1828489461,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
62,-16,-0.99,-16,-0.5,-0.4,-0.99,1828489606,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
64,-16,-0.99,-16,-0.5,-0.2,-0.99,1828489672,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
66,-16,-0.99,-16,-0.5,0.0,-0.99,1828489790,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
68,-16,-0.99,-16,-0.4,-0.9,-0.99,1828489885,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
70,-16,-0.99,-16,-0.4,-0.7,-0.99,1828490066,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
72,-16,-0.99,-16,-0.4,-0.5,-0.99,1828490253,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
74,-16,-0.99,-16,-0.4,-0.3,-0.99,1828490330,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
76,-16,-0.99,-16,-0.4,-0.1,-0.99,1828490390,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
78,-16,-0.99,-16,-0.3,-1.0,-0.99,1828490453,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
80,-16,-0.99,-16,-0.3,-0.8,-0.99,1828490541,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
82,-16,-0.99,-16,-0.3,-0.6,-0.99,1828490615,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
84,-16,-0.99,-16,-0.3,-0.4,-0.99,1828490736,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
86,-16,-0.99,-16,-0.3,-0.2,-0.99,1828490836,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
88,-16,-0.99,-16,-0.3,0.0,-0.99,1828490903,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
90,-16,-0.99,-16,-0.2,-0.9,-0.99,1828490987,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
92,-16,-0.99,-16,-0.2,-0.7,-0.99,1828491065,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
94,-16,-0.99,-16,-0.2,-0.5,-0.99,1828491157,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
96,-16,-0.99,-16,-0.2,-0.3,-0.99,1828491277,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
98,-16,-0.99,-16,-0.2,-0.1,-0.99,1828491339,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
100,-16,-0.99,-16,-0.1,-1.0,-0.99,1828491413,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
102,-16,-0.99,-16,-0.1,-0.8,-0.99,1828491468,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
104,-16,-0.99,-16,-0.1,-0.6,-0.99,1828491557,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
106,-16,-0.99,-16,-0.1,-0.4,-0.99,1828491618,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
108,-16,-0.99,-16,-0.1,-0.2,-0.99,1828491718,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
110,-16,-0.99,-16,-0.1,0.0,-0.99,1828491801,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
112,-16,-0.99,-16,0.0,-0.9,-0.99,1828491890,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
114,-16,-0.99,-16,0.0,-0.7,-0.99,1828491959,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
116,-16,-0.99,-16,0.0,-0.5,-0.99,1828492010,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
118,-16,-0.99,-16,0.0,-0.3,-0.99,1828492073,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
120,-16,-0.99,-16,0.0,-0.1,-0.99,1828492141,-0.6,16,16,0.4,0.1,-0.1,0.1,0.2
