"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
14,-16,-0.99,-16,-0.1,-0.2,-0.99,1400222806,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
16,-16,-0.99,-16,-0.1,-0.2,-0.99,1400223252,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
18,-16,-0.99,-16,-0.1,-0.2,-0.99,1400223484,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
20,-16,-0.99,-16,-0.1,-0.2,-0.99,1400223659,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
22,-16,-0.99,-16,-0.1,-0.2,-0.99,1400223783,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
24,-16,-0.99,-16,-0.1,-0.2,-0.99,1400223908,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
26,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224059,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
28,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224315,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
30,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224439,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
32,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224525,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
34,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224631,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
36,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224698,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
38,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224774,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
40,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224886,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
42,-16,-0.99,-16,-0.1,-0.2,-0.99,1400224972,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
44,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225047,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
46,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225139,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
48,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225284,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
50,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225386,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
52,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225468,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
54,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225548,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
56,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225709,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
58,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225794,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
60,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225867,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
62,-16,-0.99,-16,-0.1,-0.2,-0.99,1400225965,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
64,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226038,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
66,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226298,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
68,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226362,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
70,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226471,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
72,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226590,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
74,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226720,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
76,-16,-0.99,-16,-0.1,-0.2,-0.99,1400226923,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
78,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227018,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
80,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227122,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
82,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227209,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
84,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227304,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
86,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227486,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
88,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227602,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
90,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227672,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
92,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227752,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
94,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227835,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
96,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227926,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
98,-16,-0.99,-16,-0.1,-0.2,-0.99,1400227995,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
100,-16,-0.99,-16,-0.1,-0.2,-0.99,1400228051,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
