"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
32,-16,-0.1,-16,-0.1,-0.2,-0.99,1398467956,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
34,-16,-1.0,-16,-0.1,-0.2,-0.99,1398468067,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
36,-16,-0.8,-16,-0.1,-0.2,-0.99,1398468187,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
38,-16,-0.6,-16,-0.1,-0.2,-0.99,1398468309,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
40,-16,-0.4,-16,-0.1,-0.2,-0.99,1398468441,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
42,-16,-0.2,-16,-0.1,-0.2,-0.99,1398468665,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
44,-16,0.0,-16,-0.1,-0.2,-0.99,1398468924,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
46,-16,-0.9,-16,-0.1,-0.2,-0.99,1398469047,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
48,-16,-0.7,-16,-0.1,-0.2,-0.99,1398469212,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
50,-16,-0.5,-16,-0.1,-0.2,-0.99,1398469305,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
52,-16,-0.3,-16,-0.1,-0.2,-0.99,1398469396,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
54,-16,-0.1,-16,-0.1,-0.2,-0.99,1398469452,-0.6,16,16,0.1,0.4,-0.1,0.1,0.2
