"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
105,-16,-0.99,-16,-0.1,-0.2,-0.99,1998527796,-0.6,16,16,0.2,0.7,0.1,0.1,0.5
107,-16,-0.99,-16,-0.1,-0.2,-0.99,1998527878,-0.6,16,16,0.2,0.7,0.1,0.2,0.2
109,-16,-0.99,-16,-0.1,-0.2,-0.99,1998527926,-0.6,16,16,0.2,0.7,0.1,0.2,0.4
111,-16,-0.99,-16,-0.1,-0.2,-0.99,1998527996,-0.6,16,16,0.2,0.7,0.1,0.3,0.1
113,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528052,-0.6,16,16,0.2,0.7,0.1,0.3,0.3
115,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528114,-0.6,16,16,0.2,0.7,0.1,0.3,0.5
117,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528191,-0.6,16,16,0.2,0.7,0.1,0.4,0.2
119,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528294,-0.6,16,16,0.2,0.7,0.1,0.4,0.4
121,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528354,-0.6,16,16,0.2,0.7,0.1,0.5,0.1
123,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528420,-0.6,16,16,0.2,0.7,0.1,0.5,0.3
125,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528474,-0.6,16,16,0.2,0.7,0.1,0.5,0.5
127,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528522,-0.6,16,16,0.2,0.3,0.1,0.1,0.2
129,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528579,-0.6,16,16,0.2,0.3,0.1,0.1,0.4
131,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528640,-0.6,16,16,0.2,0.3,0.1,0.2,0.1
133,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528726,-0.6,16,16,0.2,0.3,0.1,0.2,0.3
135,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528810,-0.6,16,16,0.2,0.3,0.1,0.2,0.5
137,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528865,-0.6,16,16,0.2,0.3,0.1,0.3,0.2
139,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528948,-0.6,16,16,0.2,0.3,0.1,0.3,0.4
141,-16,-0.99,-16,-0.1,-0.2,-0.99,1998528995,-0.6,16,16,0.2,0.3,0.1,0.4,0.1
143,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529050,-0.6,16,16,0.2,0.3,0.1,0.4,0.3
145,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529107,-0.6,16,16,0.2,0.3,0.1,0.4,0.5
147,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529226,-0.6,16,16,0.2,0.3,0.1,0.5,0.2
149,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529322,-0.6,16,16,0.2,0.3,0.1,0.5,0.4
151,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529395,-0.6,16,16,0.2,0.4,0.1,0.1,0.1
153,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529477,-0.6,16,16,0.2,0.4,0.1,0.1,0.3
155,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529575,-0.6,16,16,0.2,0.4,0.1,0.1,0.5
157,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529716,-0.6,16,16,0.2,0.4,0.1,0.2,0.2
159,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529772,-0.6,16,16,0.2,0.4,0.1,0.2,0.4
161,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529832,-0.6,16,16,0.2,0.4,0.1,0.3,0.1
163,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529903,-0.6,16,16,0.2,0.4,0.1,0.3,0.3
165,-16,-0.99,-16,-0.1,-0.2,-0.99,1998529993,-0.6,16,16,0.2,0.4,0.1,0.3,0.5
167,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530060,-0.6,16,16,0.2,0.4,0.1,0.4,0.2
169,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530100,-0.6,16,16,0.2,0.4,0.1,0.4,0.4
171,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530167,-0.6,16,16,0.2,0.4,0.1,0.5,0.1
173,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530232,-0.6,16,16,0.2,0.4,0.1,0.5,0.3
175,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530297,-0.6,16,16,0.2,0.4,0.1,0.5,0.5
177,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530344,-0.6,16,16,0.2,0.5,0.1,0.1,0.2
179,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530397,-0.6,16,16,0.2,0.5,0.1,0.1,0.4
181,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530453,-0.6,16,16,0.2,0.5,0.1,0.2,0.1
183,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530667,-0.6,16,16,0.2,0.5,0.1,0.2,0.3
185,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530714,-0.6,16,16,0.2,0.5,0.1,0.2,0.5
187,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530758,-0.6,16,16,0.2,0.5,0.1,0.3,0.2
189,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530849,-0.6,16,16,0.2,0.5,0.1,0.3,0.4
191,-16,-0.99,-16,-0.1,-0.2,-0.99,1998530920,-0.6,16,16,0.2,0.5,0.1,0.4,0.1
193,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531046,-0.6,16,16,0.2,0.5,0.1,0.4,0.3
195,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531145,-0.6,16,16,0.2,0.5,0.1,0.4,0.5
197,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531221,-0.6,16,16,0.2,0.5,0.1,0.5,0.2
199,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531274,-0.6,16,16,0.2,0.5,0.1,0.5,0.4
201,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531336,-0.6,16,16,0.2,0.6,0.1,0.1,0.1
203,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531448,-0.6,16,16,0.2,0.6,0.1,0.1,0.3
205,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531532,-0.6,16,16,0.2,0.6,0.1,0.1,0.5
207,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531571,-0.6,16,16,0.2,0.6,0.1,0.2,0.2
209,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531637,-0.6,16,16,0.2,0.6,0.1,0.2,0.4
211,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531721,-0.6,16,16,0.2,0.6,0.1,0.3,0.1
213,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531782,-0.6,16,16,0.2,0.6,0.1,0.3,0.3
215,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531858,-0.6,16,16,0.2,0.6,0.1,0.3,0.5
217,-16,-0.99,-16,-0.1,-0.2,-0.99,1998531924,-0.6,16,16,0.2,0.6,0.1,0.4,0.2
219,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532021,-0.6,16,16,0.2,0.6,0.1,0.4,0.4
221,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532091,-0.6,16,16,0.2,0.6,0.1,0.5,0.1
223,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532334,-0.6,16,16,0.2,0.6,0.1,0.5,0.3
225,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532472,-0.6,16,16,0.2,0.6,0.1,0.5,0.5
227,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532548,-0.6,16,16,0.2,0.7,0.1,0.1,0.2
229,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532622,-0.6,16,16,0.2,0.7,0.1,0.1,0.4
231,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532681,-0.6,16,16,0.2,0.7,0.1,0.2,0.1
233,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532799,-0.6,16,16,0.2,0.7,0.1,0.2,0.3
235,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532875,-0.6,16,16,0.2,0.7,0.1,0.2,0.5
237,-16,-0.99,-16,-0.1,-0.2,-0.99,1998532923,-0.6,16,16,0.2,0.7,0.1,0.3,0.2
239,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533094,-0.6,16,16,0.2,0.7,0.1,0.3,0.4
241,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533154,-0.6,16,16,0.2,0.7,0.1,0.4,0.1
243,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533215,-0.6,16,16,0.2,0.7,0.1,0.4,0.3
245,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533322,-0.6,16,16,0.2,0.7,0.1,0.4,0.5
247,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533401,-0.6,16,16,0.2,0.7,0.1,0.5,0.2
249,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533460,-0.6,16,16,0.2,0.7,0.1,0.5,0.4
251,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533571,-0.6,16,16,0.2,0.3,0.1,0.1,0.1
253,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533656,-0.6,16,16,0.2,0.3,0.1,0.1,0.3
255,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533734,-0.6,16,16,0.2,0.3,0.1,0.1,0.5
257,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533824,-0.6,16,16,0.2,0.3,0.1,0.2,0.2
259,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533901,-0.6,16,16,0.2,0.3,0.1,0.2,0.4
261,-16,-0.99,-16,-0.1,-0.2,-0.99,1998533981,-0.6,16,16,0.2,0.3,0.1,0.3,0.1
263,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534040,-0.6,16,16,0.2,0.3,0.1,0.3,0.3
265,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534101,-0.6,16,16,0.2,0.3,0.1,0.3,0.5
267,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534140,-0.6,16,16,0.2,0.3,0.1,0.4,0.2
269,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534208,-0.6,16,16,0.2,0.3,0.1,0.4,0.4
271,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534258,-0.6,16,16,0.2,0.3,0.1,0.5,0.1
273,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534312,-0.6,16,16,0.2,0.3,0.1,0.5,0.3
275,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534363,-0.6,16,16,0.2,0.3,0.1,0.5,0.5
277,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534414,-0.6,16,16,0.2,0.4,0.1,0.1,0.2
279,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534473,-0.6,16,16,0.2,0.4,0.1,0.1,0.4
281,-16,-0.99,-16,-0.1,-0.2,-0.99,1998534942,-0.6,16,16,0.2,0.4,0.1,0.2,0.1
283,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535032,-0.6,16,16,0.2,0.4,0.1,0.2,0.3
285,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535081,-0.6,16,16,0.2,0.4,0.1,0.2,0.5
287,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535116,-0.6,16,16,0.2,0.4,0.1,0.3,0.2
289,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535160,-0.6,16,16,0.2,0.4,0.1,0.3,0.4
291,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535218,-0.6,16,16,0.2,0.4,0.1,0.4,0.1
293,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535270,-0.6,16,16,0.2,0.4,0.1,0.4,0.3
295,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535320,-0.6,16,16,0.2,0.4,0.1,0.4,0.5
297,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535371,-0.6,16,16,0.2,0.4,0.1,0.5,0.2
299,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535417,-0.6,16,16,0.2,0.4,0.1,0.5,0.4
301,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535483,-0.6,16,16,0.2,0.5,0.1,0.1,0.1
303,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535525,-0.6,16,16,0.2,0.5,0.1,0.1,0.3
305,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535564,-0.6,16,16,0.2,0.5,0.1,0.1,0.5
307,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535604,-0.6,16,16,0.2,0.5,0.1,0.2,0.2
309,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535656,-0.6,16,16,0.2,0.5,0.1,0.2,0.4
311,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535709,-0.6,16,16,0.2,0.5,0.1,0.3,0.1
313,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535752,-0.6,16,16,0.2,0.5,0.1,0.3,0.3
315,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535842,-0.6,16,16,0.2,0.5,0.1,0.3,0.5
317,-16,-0.99,-16,-0.1,-0.2,-0.99,1998535923,-0.6,16,16,0.2,0.5,0.1,0.4,0.2
319,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536000,-0.6,16,16,0.2,0.5,0.1,0.4,0.4
321,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536098,-0.6,16,16,0.2,0.5,0.1,0.5,0.1
323,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536199,-0.6,16,16,0.2,0.5,0.1,0.5,0.3
325,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536282,-0.6,16,16,0.2,0.5,0.1,0.5,0.5
327,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536366,-0.6,16,16,0.2,0.6,0.1,0.1,0.2
329,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536465,-0.6,16,16,0.2,0.6,0.1,0.1,0.4
331,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536533,-0.6,16,16,0.2,0.6,0.1,0.2,0.1
333,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536681,-0.6,16,16,0.2,0.6,0.1,0.2,0.3
335,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536771,-0.6,16,16,0.2,0.6,0.1,0.2,0.5
337,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536839,-0.6,16,16,0.2,0.6,0.1,0.3,0.2
339,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536895,-0.6,16,16,0.2,0.6,0.1,0.3,0.4
341,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536951,-0.6,16,16,0.2,0.6,0.1,0.4,0.1
343,-16,-0.99,-16,-0.1,-0.2,-0.99,1998536998,-0.6,16,16,0.2,0.6,0.1,0.4,0.3
345,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537103,-0.6,16,16,0.2,0.6,0.1,0.4,0.5
347,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537160,-0.6,16,16,0.2,0.6,0.1,0.5,0.2
349,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537239,-0.6,16,16,0.2,0.6,0.1,0.5,0.4
351,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537285,-0.6,16,16,0.2,0.7,0.1,0.1,0.1
353,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537396,-0.6,16,16,0.2,0.7,0.1,0.1,0.3
355,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537447,-0.6,16,16,0.2,0.7,0.1,0.1,0.5
357,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537498,-0.6,16,16,0.2,0.7,0.1,0.2,0.2
359,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537544,-0.6,16,16,0.2,0.7,0.1,0.2,0.4
361,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537621,-0.6,16,16,0.2,0.7,0.1,0.3,0.1
363,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537706,-0.6,16,16,0.2,0.7,0.1,0.3,0.3
365,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537770,-0.6,16,16,0.2,0.7,0.1,0.3,0.5
367,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537815,-0.6,16,16,0.2,0.7,0.1,0.4,0.2
369,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537871,-0.6,16,16,0.2,0.7,0.1,0.4,0.4
371,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537921,-0.6,16,16,0.2,0.7,0.1,0.5,0.1
373,-16,-0.99,-16,-0.1,-0.2,-0.99,1998537969,-0.6,16,16,0.2,0.7,0.1,0.5,0.3
375,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538009,-0.6,16,16,0.2,0.7,0.1,0.5,0.5
377,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538052,-0.6,16,16,0.2,0.3,0.1,0.1,0.2
379,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538123,-0.6,16,16,0.2,0.3,0.1,0.1,0.4
381,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538175,-0.6,16,16,0.2,0.3,0.1,0.2,0.1
383,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538219,-0.6,16,16,0.2,0.3,0.1,0.2,0.3
385,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538315,-0.6,16,16,0.2,0.3,0.1,0.2,0.5
387,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538376,-0.6,16,16,0.2,0.3,0.1,0.3,0.2
389,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538416,-0.6,16,16,0.2,0.3,0.1,0.3,0.4
391,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538456,-0.6,16,16,0.2,0.3,0.1,0.4,0.1
393,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538492,-0.6,16,16,0.2,0.3,0.1,0.4,0.3
395,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538576,-0.6,16,16,0.2,0.3,0.1,0.4,0.5
397,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538616,-0.6,16,16,0.2,0.3,0.1,0.5,0.2
399,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538657,-0.6,16,16,0.2,0.3,0.1,0.5,0.4
401,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538705,-0.6,16,16,0.2,0.4,0.1,0.1,0.1
403,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538759,-0.6,16,16,0.2,0.4,0.1,0.1,0.3
405,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538802,-0.6,16,16,0.2,0.4,0.1,0.1,0.5
407,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538839,-0.6,16,16,0.2,0.4,0.1,0.2,0.2
409,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538888,-0.6,16,16,0.2,0.4,0.1,0.2,0.4
411,-16,-0.99,-16,-0.1,-0.2,-0.99,1998538949,-0.6,16,16,0.2,0.4,0.1,0.3,0.1
413,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539008,-0.6,16,16,0.2,0.4,0.1,0.3,0.3
415,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539070,-0.6,16,16,0.2,0.4,0.1,0.3,0.5
417,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539120,-0.6,16,16,0.2,0.4,0.1,0.4,0.2
419,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539159,-0.6,16,16,0.2,0.4,0.1,0.4,0.4
421,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539213,-0.6,16,16,0.2,0.4,0.1,0.5,0.1
423,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539281,-0.6,16,16,0.2,0.4,0.1,0.5,0.3
425,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539366,-0.6,16,16,0.2,0.4,0.1,0.5,0.5
427,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539405,-0.6,16,16,0.2,0.5,0.1,0.1,0.2
429,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539468,-0.6,16,16,0.2,0.5,0.1,0.1,0.4
431,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539519,-0.6,16,16,0.2,0.5,0.1,0.2,0.1
433,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539579,-0.6,16,16,0.2,0.5,0.1,0.2,0.3
435,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539626,-0.6,16,16,0.2,0.5,0.1,0.2,0.5
437,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539679,-0.6,16,16,0.2,0.5,0.1,0.3,0.2
439,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539720,-0.6,16,16,0.2,0.5,0.1,0.3,0.4
441,-16,-0.99,-16,-0.1,-0.2,-0.99,1998539789,-0.6,16,16,0.2,0.5,0.1,0.4,0.1
